id,section,reference,displayTitle,depth,body
14.1404,Section 1404 Installation of Wall Coverings,1404.12.4.1,[BS]  1404.12.4.1 Installation Above Sidewalk Level,4,"Where thin exterior structural glass veneer is installed above the level of the top of a bulkhead facing, or at a level more than 36 inches (914 mm) above the sidewalk level, the mastic cement binding shall be supplemented with approved nonferrous metal shelf angles located in the horizontal joints in every course. Such shelf angles shall be not less than 0.0478-inch (1.2 mm) thick and not less than 2 inches (51 mm) long and shall be spaced at approved intervals, with not less than two angles for each glass unit. Shelf angles shall be secured to the wall or backing with expansion bolts, toggle bolts or by other approved methods."
14.1404,Section 1404 Installation of Wall Coverings,1404.12.5,[BS]  1404.12.5 Joints,3,"Unless otherwise specifically approved by the building official, abutting edges of thin exterior structural glass veneer shall be ground square. Mitered joints shall not be used except where specifically approved for wide angles. Joints shall be uniformly buttered with an approved jointing compound and horizontal joints shall be held to not less than 0.063 inch (1.6 mm) by an approved nonrigid substance or device. Where thin exterior structural glass veneer abuts nonresilient material at sides or top, expansion joints not less than 1/4 inch (6.4 mm) wide shall be provided."
14.1404,Section 1404 Installation of Wall Coverings,1404.12.6,[BS]  1404.12.6 Mechanical Fastenings,3,"Thin exterior structural glass veneer installed above the level of the heads of show windows and veneer installed more than 12 feet (3658 mm) above sidewalk level shall, in addition to the mastic cement and shelf angles, be held in place by the use of fastenings at each vertical or horizontal edge, or at the four corners of each glass unit. Fastenings shall be secured to the wall or backing with expansion bolts, toggle bolts or by other methods. Fastenings shall be so designed as to hold the glass veneer in a vertical plane independent of the mastic cement. Shelf angles providing both support and fastenings shall be permitted."
14.1404,Section 1404 Installation of Wall Coverings,1404.12.7,[BS]  1404.12.7 Flashing,3,Exposed edges of thin exterior structural glass veneer shall be flashed with overlapping corrosion-resistant metal flashing and caulked with a waterproof compound in a manner to effectively prevent the entrance of moisture between the glass veneer and the backing.
14.1404,Section 1404 Installation of Wall Coverings,1404.13,1404.13 Exterior Windows and Doors,2,Windows and doors installed in exterior walls shall conform to the testing and performance requirements of Section 1709.5.
14.1404,Section 1404 Installation of Wall Coverings,1404.13.1,1404.13.1 Installation,3,Windows and doors shall be installed in accordance with approved manufacturer's instructions. Fastener size and spacing shall be provided in such instructions and shall be calculated based on maximum loads and spacing used in the tests.
14.1404,Section 1404 Installation of Wall Coverings,1404.14,[BS]  1404.14 Vinyl Siding,2,"Vinyl siding conforming to the requirements of this section and complying with ASTM D3679 shall be permitted on exterior walls of buildings located in areas where Vasd as determined in accordance with Section 1609.3.1 does not exceed 100 miles per hour (45 m/s) and the building height is less than or equal to 40 feet (12 192 mm) in Exposure C. Where construction is located in areas where Vasd as determined in accordance with Section 1609.3.1 exceeds 100 miles per hour (45 m/s), or building heights are in excess of 40 feet (12 192 mm), tests or calculations indicating compliance with Chapter 16 shall be submitted. Vinyl siding shall be secured to the building so as to provide weather protection for the exterior walls of the building."
14.1404,Section 1404 Installation of Wall Coverings,1404.14.1,[BS]  1404.14.1 Application,3,"The siding shall be applied over sheathing or materials listed in Section 2304.6. Siding shall be applied to conform to the water-resistive barrier requirements in Section 1402. Siding and accessories shall be installed in accordance with approved manufacturer's instructions. Unless otherwise specified in the approved manufacturer's instructions, nails used to fasten the siding and accessories shall have a minimum 0.313-inch (7.9 mm) head diameter and 1/8-inch (3.18 mm) shank diameter. The nails shall be corrosion resistant and shall be long enough to penetrate the studs or nailing strip not less than 3/4 inch (19 mm). For cold-formed steel light-frame construction, corrosion-resistant fasteners shall be used. Screw fasteners shall penetrate the cold-formed steel framing not fewer than three exposed threads. Other fasteners shall be installed in accordance with the approved construction documents and manufacturer's instructions. Where the siding is installed horizontally, the fastener spacing shall not exceed 16 inches (406 mm) horizontally and 12 inches (305 mm) vertically. Where the siding is installed vertically, the fastener spacing shall not exceed 12 inches (305 mm) horizontally and 12 inches (305 mm) vertically."
14.1404,Section 1404 Installation of Wall Coverings,1404.15,[BS]  1404.15 Cement Plaster,2,Cement plaster applied to exterior walls shall conform to the requirements specified in Chapter 25.
14.1404,Section 1404 Installation of Wall Coverings,1404.16,[BS]  1404.16 Fiber-Cement Siding,2,"Fiber-cement siding complying with Section 1403.10 shall be permitted on exterior walls of Type I, II, III, IV and V construction for wind pressure resistance or wind speed exposures as indicated by the manufacturer's listing and label and approved installation instructions. Where specified, the siding shall be installed over sheathing or materials listed in Section 2304.6 and shall be installed to conform to the water-resistive barrier requirements in Section 1402. Siding and accessories shall be installed in accordance with approved manufacturer's instructions. Unless otherwise specified in the approved manufacturer's instructions, nails used to fasten the siding to wood studs shall be corrosion-resistant round head smooth shank and shall be long enough to penetrate the studs not less than 1 inch (25 mm). For cold-formed steel light-frame construction, corrosion-resistant fasteners shall be used. Screw fasteners shall penetrate the cold-formed steel framing not fewer than three exposed full threads. Other fasteners shall be installed in accordance with the approved construction documents and manufacturer's instructions."
14.1404,Section 1404 Installation of Wall Coverings,1404.16.1,[BS]  1404.16.1 Panel Siding,3,"Fiber-cement panels shall comply with the requirements of ASTM C1186, Type A, minimum Grade II (or ISO 8336, Category A, minimum Class 2). Panels shall be installed with the long dimension either parallel or perpendicular to framing. Vertical and horizontal joints shall occur over framing members and shall be protected with caulking, with battens or flashing, or be vertical or horizontal shiplap or otherwise designed to comply with Section 1402.2. Panel siding shall be installed with fasteners in accordance with the approved manufacturer's instructions."
14.1404,Section 1404 Installation of Wall Coverings,1404.16.2,[BS]  1404.16.2 Lap Siding,3,"Fiber-cement lap siding having a maximum width of 12 inches (305 mm) shall comply with the requirements of ASTM C1186, Type A, minimum Grade II (or ISO 8336, Category A, minimum Class 2). Lap siding shall be lapped not less than 11/4 inches (32 mm) and lap siding not having tongue-and-groove end joints shall have the ends protected with caulking, covered with an H-section joint cover, located over a strip of flashing or shall be otherwise designed to comply with Section 1402.2. Lap siding courses shall be installed with the fastener heads exposed or concealed in accordance with the approved manufacturer's instructions."
14.1404,Section 1404 Installation of Wall Coverings,1404.17,[BS]  1404.17 Fastening,2,"Weather boarding and wall coverings shall be securely fastened with aluminum, copper, zinc, zinc-coated or other approved corrosion-resistant fasteners in accordance with the nailing schedule in Table 2304.10.1 or the approved manufacturer's instructions. Shingles and other weather coverings shall be attached with appropriate standard-shingle nails to furring strips securely nailed to studs, or with approved mechanically bonding nails, except where sheathing is of wood not less than 1-inch (25 mm) nominal thickness or of wood structural panels as specified in Table 2308.6.3(3)."
14.1404,Section 1404 Installation of Wall Coverings,1404.18,[BS]  1404.18 Polypropylene Siding,2,"Polypropylene siding conforming to the requirements of this section and complying with Section 1403.12 shall be limited to exterior walls located in areas where the wind speed specified in Chapter 16 does not exceed 100 miles per hour (45 m/s) and the building height is less than or equal to 40 feet (12 192 mm) in Exposure C. Where construction is located in areas where the basic wind speed exceeds 100 miles per hour (45 m/s), or building heights are in excess of 40 feet (12 192 mm), tests or calculations indicating compliance with Chapter 16 shall be submitted. Polypropylene siding shall be installed in accordance with the manufacturer's instructions. Polypropylene siding shall be secured to the building so as to provide weather protection for the exterior walls of the building."
14,Chapter 14 Exterior Walls,1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1,
14.1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1405.1,1405.1 Combustible Exterior Wall Coverings,2,Combustible exterior wall coverings shall comply with this section.Exception: Plastics complying with Chapter 26.
14.1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1405.1.1,"1405.1.1 Types I, II, III and IV Construction",3,"On buildings of Types I, II, III and IV construction, exterior wall coverings shall be permitted to be constructed of combustible materials, complying with the following limitations: Combustible exterior wall coverings shall not exceed 10 percent of an exterior wall surface area where the fire separation distance is 5 feet (1524 mm) or less. Combustible exterior wall coverings shall be limited to 40 feet (12 192 mm) in height above grade plane. Combustible exterior wall coverings constructed of fire-retardant-treated wood complying with Section 2303.2 for exterior installation shall not be limited in wall surface area where the fire separation distance is 5 feet (1524 mm) or less and shall be permitted up to 60 feet (18 288 mm) in height above grade plane regardless of the fire separation distance. Wood veneers shall comply with Section 1404.5."
14.1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1405.1.1.1,1405.1.1.1 Ignition Resistance,4,"Where permitted by Section 1405.1.1, combustible exterior wall coverings shall be tested in accordance with NFPA 268.Exceptions:Wood or wood-based products.Other combustible materials covered with an exterior weather covering, other than vinyl sidings, included in and complying with the thickness requirements of Table 1404.2.Aluminum having a minimum thickness of 0.019 inch (0.48 mm)."
14.1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1405.1.1.1.1,1405.1.1.1.1 Fire Separation 5 Feet or Less,5,"Where installed on exterior walls having a fire separation distance of 5 feet (1524 mm) or less, combustible exterior wall coverings shall not exhibit sustained flaming as defined in NFPA 268."
14.1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1405.1.1.1.2,1405.1.1.1.2 Fire Separation Greater Than 5 Feet,5,"For fire separation distances greater than 5 feet (1524 mm), any exterior wall covering shall be permitted that has been exposed to a reduced level of incident radiant heat flux in accordance with the NFPA 268 test method without exhibiting sustained flaming. The minimum fire separation distance required for the exterior wall covering shall be determined from Table 1405.1.1.1.2 based on the maximum tolerable level of incident radiant heat flux that does not cause sustained flaming of the exterior wall covering. TABLE 1405.1.1.1.2 MINIMUM FIRE SEPARATION FOR COMBUSTIBLE EXTERIOR WALL COVERINGS FIRE SEPARATION DISTANCE (feet) TOLERABLE LEVEL INCIDENT RADIANT HEAT ENERGY (kW/m2) 5 12.5 6 11.8 7 11.0 8 10.3 9 9.6 10 8.9 11 8.3 12 7.7 13 7.2 14 6.7 15 6.3 16 5.9 17 5.5 18 5.2 19 4.9 20 4.6 21 4.4 22 4.1 23 3.9 24 3.7 25 3.5 — For SI: 1 foot = 304.8 mm, 1 Btu/H2 • °F = 0.0057 kW/m2 • K."
14.1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1405.1.2,1405.1.2 Location,3,Combustible exterior wall coverings located along the top of exterior walls shall be completely backed up by the exterior wall and shall not extend over or above the top of the exterior wall.
14.1405,Section 1405 Combustible Materials on the Exterior Side of Exterior Walls,1405.1.3,1405.1.3 Fireblocking,3,"Where the combustible exterior wall covering is furred out from the exterior wall and forms a solid surface, the distance between the back of the exterior wall covering and the exterior wall shall not exceed 15/8 inches (41 mm). The concealed space thereby created shall be fireblocked in accordance with Section 718.Exception: The distance between the back of the exterior wall covering and the exterior wall shall be permitted to exceed 15/8 inches (41 mm) where the concealed space is not required to be fireblocked by Section 718."
14,Chapter 14 Exterior Walls,1406,Section 1406 Metal Composite Materials (MCM),1,
14.1406,Section 1406 Metal Composite Materials (MCM),1406.1,1406.1 General,2,"The provisions of this section shall govern the materials, construction and quality of metal composite materials (MCM) for use as exterior wall coverings in addition to other applicable requirements of Chapters 14 and 16."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.2,1406.2 Exterior Wall Finish,2,MCM used as exterior wall finish or as elements of balconies and similar projections and bay and oriel windows to provide cladding or weather resistance shall comply with Sections 1406.4 through 1406.14.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.3,1406.3 Architectural Trim and Embellishments,2,MCM used as architectural trim or embellishments shall comply with Sections 1406.7 through 1406.14.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.4,1406.4 Structural Design,2,MCM systems shall be designed and constructed to resist wind loads as required by Chapter 16 for components and cladding.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.5,1406.5 Approval,2,Results of approved tests or an engineering analysis shall be submitted to the building official to verify compliance with the requirements of Chapter 16 for wind loads.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.6,1406.6 Weather Resistance,2,MCM systems shall comply with Section 1402 and shall be designed and constructed to resist wind and rain in accordance with this section and the manufacturer's installation instructions.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.7,1406.7 Durability,2,MCM systems shall be constructed of approved materials that maintain the performance characteristics required in Section 1406 for the duration of use.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.8,1406.8 Fire-Resistance Rating,2,"Where MCM systems are used on exterior walls required to have a fire-resistance rating in accordance with Section 705, evidence shall be submitted to the building official that the required fire-resistance rating is maintained.Exception: MCM systems not containing foam plastic insulation, which are installed on the outer surface of a fire-resistance-rated exterior wall in a manner such that the attachments do not penetrate through the entire exterior wall assembly, shall not be required to comply with this section."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.9,1406.9 Surface-Burning Characteristics,2,"Unless otherwise specified, MCM shall have a flame spread index of 75 or less and a smoke-developed index of 450 or less when tested in the maximum thickness intended for use in accordance with ASTM E84 or UL 723."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.10,"1406.10 Type I, II, III and IV Construction",2,"Where installed on buildings of Type I, II, III and IV construction, MCM systems shall comply with Sections 1406.10.1 through 1406.10.4, or Section 1406.11."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.10.1,1406.10.1 Surface-Burning Characteristics,3,MCM shall have a flame spread index of not more than 25 and a smoke-developed index of not more than 450 when tested as an assembly in the maximum thickness intended for use in accordance with ASTM E84 or UL 723.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.10.2,1406.10.2 Thermal Barriers,3,MCM shall be separated from the interior of a building by an approved thermal barrier consisting of 1/2 -inch (12.7 mm) gypsum wallboard or a material that is tested in accordance with and meets the acceptance criteria of both the Temperature Transmission Fire Test and the Integrity Fire Test of NFPA 275.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.10.3,1406.10.3 Thermal Barrier Not Required,3,"The thermal barrier specified for MCM in Section 1406.10.2 is not required where:The MCM system is specifically approved based on tests conducted in accordance with NFPA 286 and with the acceptance criteria of Section 803.1.1.1, UL 1040 or UL 1715. Such testing shall be performed with the MCM in the maximum thickness intended for use. The MCM system shall include seams, joints and other typical details used in the installation and shall be tested in the manner intended for use.The MCM is used as elements of balconies and similar projections, architectural trim or embellishments."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.10.4,1406.10.4 Full-Scale Tests,3,"The MCM system shall be tested in accordance with, and comply with, the acceptance criteria of NFPA 285. Such testing shall be performed on the MCM system with the MCM in the maximum thickness intended for use."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11,1406.11 Alternate Conditions,2,"MCM and MCM systems shall not be required to comply with Sections 1406.10.1 through 1406.10.4 provided that such systems comply with Section 1406.11.1, 1406.11.2, 1406.11.3 or 1406.11.4."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.1,1406.11.1 Installations Up to 40 Feet in Height,3,MCM shall not be installed more than 40 feet (12 190 mm) in height above grade where installed in accordance with Sections 1406.11.1.1 and 1406.11.1.2.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.1.1,1406.11.1.1 Fire Separation Distance of 5 Feet or Less,4,"Where the fire separation distance is 5 feet (1524 mm) or less, the area of MCM shall not exceed 10 percent of the exterior wall surface."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.1.2,1406.11.1.2 Fire Separation Distance Greater Than 5 Feet,4,"Where the fire separation distance is greater than 5 feet (1524 mm), the area of exterior wall surface coverage using MCM shall not be limited."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.2,1406.11.2 Installations Up to 50 Feet in Height,3,MCM shall not be installed more than 50 feet (15 240 mm) in height above grade where installed in accordance with Sections 1406.11.2.1 and 1406.11.2.2.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.2.1,1406.11.2.1 Self-Ignition Temperature,4,MCM shall have a self-ignition temperature of 650°F (343°C) or greater when tested in accordance with ASTM D1929.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.2.2,1406.11.2.2 Limitations,4,Sections of MCM shall not exceed 300 square feet (27.9 m2) in area and shall be separated by not less than 4 feet (1219 mm) vertically.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.3,1406.11.3 Installations Up to 75 Feet in Height (Option 1),3,MCM shall not be installed more than 75 feet (22 860 mm) in height above grade plane where installed in accordance with Sections 1406.11.3.1 through 1406.11.3.5.Exception: Buildings equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1 shall be exempt from the height limitation.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.3.1,1406.11.3.1 Prohibited Occupancies,4,"MCM shall not be permitted on buildings classified as Group A-1, A-2, H, I-2 or I-3 occupancies."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.3.2,1406.11.3.2 Nonfire-Resistance-Rated Exterior Walls,4,MCM shall not be permitted on exterior walls required to have a fire-resistance rating by other provisions of this code.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.3.3,1406.11.3.3 Specifications,4,MCM shall be required to comply with all of the following: MCM shall have a self-ignition temperature of 650°F (343°C) or greater when tested in accordance with ASTM D1929. MCM shall conform to one of the following combustibility classifications when tested in accordance with ASTM D635: Class CC1: Materials that have a burning extent of 1 inch (25 mm) or less when tested at a nominal thickness of 0.060 inch (1.5 mm) or in the thickness intended for use. Class CC2: Materials that have a burning rate of 21/2 inches per minute (1.06 mm/s) or less when tested at a nominal thickness of 0.060 inch (1.5 mm) or in the thickness intended for use.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.3.4,1406.11.3.4 Area Limitation and Separation,4,"The maximum area of a single MCM panel and the minimum vertical and horizontal separation requirements for MCM panels shall be as provided for in Table 1406.11.3.4. The maximum percentage of exterior wall area of any story covered with MCM panels shall not exceed that indicated in Table 1406.11.3.4 or the percentage of unprotected openings permitted by Section 705.8, whichever is smaller.Exception: In buildings provided with flame barriers complying with Section 705.8.5 and extending 30 inches (760 mm) beyond the exterior wall in the plane of the floor, a vertical separation shall not be required at the floor other than that provided by the vertical thickness of the flame barrier.TABLE 1406.11.3.4AREA LIMITATION AND SEPARATION REQUIREMENTS FOR MCM PANELSFIRE SEPARATION DISTANCE (feet)COMBUSTIBILITY CLASS OF MCMMAXIMUM PERCENTAGE AREA OF EXTERIOR WALL COVERED WITH MCM PANELSMAXIMUM SINGLE AREA OF MCM PANELS (square feet)MINIMUM SEPARATION OF MCM PANELS (feet)VerticalHorizontalLess than 6—Not PermittedNot Permitted——6 or more but less than 11CC1105084CC2Not PermittedNot Permitted——11 or more but less than or equal to 30CC1259064CC2157084More than 30CC150Not Limited3a0CC2501006a3For SI: 1 foot = 304.8 mm, 1 square foot = 0.0929 m2.For reductions in the minimum vertical separation, see Section 1406.11.3.4."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.3.5,1406.11.3.5 Automatic Sprinkler System Increases,4,"Where the building is equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1, the maximum percentage area of exterior wall of any story covered with MCM panels and the maximum square footage of a single area of MCM panels in Table 1406.11.3.4 shall be increased 100 percent. The area of MCM panels shall not exceed 50 percent of the exterior wall area of any story or the area permitted by Section 705.8 for unprotected openings, whichever is smaller."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.4,1406.11.4 Installations Up to 75 Feet in Height (Option 2),3,MCM shall not be installed more than 75 feet (22 860 mm) in height above grade plane where installed in accordance with Sections 1406.11.4.1 through 1406.11.4.4.Exception: Buildings equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1 shall be exempt from the height limitation.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.4.1,1406.11.4.1 Minimum Fire Separation Distance,4,"MCM shall not be installed on any wall with a fire separation distance less than 30 feet (9 144 mm).Exception: Where the building is equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1, the fire separation distance shall be permitted to be reduced to not less than 20 feet (6096 mm)."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.4.2,1406.11.4.2 Specifications,4,"MCM shall be required to comply with all of the following:MCM shall have a self-ignition temperature of 650°F (343°C) or greater when tested in accordance with ASTM D1929.MCM shall conform to one of the following combustibility classifications when tested in accordance with ASTM D635:Class CC1: Materials that have a burning extent of 1 inch (25 mm) or less when tested at a nominal thickness of 0.060 inch (1.5 mm), or in the thickness intended for use.Class CC2: Materials that have a burning rate of 21/2 inches per minute (1.06 mm/s) or less when tested at a nominal thickness of 0.060 inch (1.5 mm), or in the thickness intended for use."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.4.3,1406.11.4.3 Area and Size Limitations,4,"The aggregate area of MCM panels shall not exceed 25 percent of the area of any exterior wall face of the story on which those panels are installed. The area of a single MCM panel installed above the first story above grade plane shall not exceed 16 square feet (1.5 m2) and the vertical dimension of a single MCM panel shall not exceed 4 feet (1219 mm). Exception: Where the building is equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1, the maximum aggregate area of MCM panels shall be increased to 50 percent of the exterior wall face of the story on which those panels are installed and there shall not be a limit on the maximum dimension or area of a single MCM panel."
14.1406,Section 1406 Metal Composite Materials (MCM),1406.11.4.4,1406.11.4.4 Vertical Separations,4,Flame barriers complying with Section 705.8 and extending 30 inches (762 mm) beyond the exterior wall or a vertical separation of not less than 4 feet (1219 mm) in height shall be provided to separate MCM panels located on the exterior walls at one-story intervals. Exception: Buildings equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.12,1406.12 Type V Construction,2,MCM shall be permitted to be installed on buildings of Type V construction.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.13,1406.13 Foam Plastic Insulation,2,MCM systems containing foam plastic insulation shall also comply with the requirements of Section 2603.
14.1406,Section 1406 Metal Composite Materials (MCM),1406.14,1406.14 Labeling,2,MCM shall be labeled in accordance with Section 1703.5.
14,Chapter 14 Exterior Walls,1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1,
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.1,1407.1 General,2,"The provisions of this section shall govern the materials, construction and quality of exterior insulation and finish systems (EIFS) for use as exterior wall coverings in addition to other applicable requirements of Chapters 7, 14, 16, 17 and 26."
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.2,1407.2 Performance Characteristics,2,EIFS shall be constructed such that it meets the performance characteristics required in ASTM E2568.
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.3,[BS]  1407.3 Structural Design,2,The underlying structural framing and substrate shall be designed and constructed to resist loads as required by Chapter 16.
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.4,1407.4 Weather Resistance,2,EIFS shall comply with Section 1402 and shall be designed and constructed to resist wind and rain in accordance with this section and the manufacturer's application instructions.
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.4.1,1407.4.1 EIFS With Drainage,3,"EIFS with drainage shall have an average minimum drainage efficiency of 90 percent when tested in accordance the requirements of ASTM E2273 and is required on framed walls of Type V construction, Group R1, R2, R3 and R4 occupancies."
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.4.1.1,1407.4.1.1 Water-Resistive Barrier,4,"For EIFS with drainage, the water-resistive barrier shall comply with Section 1403.2 or ASTM E2570."
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.5,1407.5 Installation,2,Installation of the EIFS and EIFS with drainage shall be in accordance with the EIFS manufacturer's instructions.
14.1407,Section 1407 Exterior Insulation and Finish Systems (EIFS),1407.6,1407.6 Special Inspections,2,EIFS installations shall comply with the provisions of Sections 1704.2 and 1705.16.
14,Chapter 14 Exterior Walls,1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1,
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.1,1408.1 General,2,"The provisions of this section shall govern the materials, construction and quality of High-Pressure Decorative Exterior-Grade Compact Laminates (HPL) for use as exterior wall coverings in addition to other applicable requirements of Chapters 14 and 16."
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.2,1408.2 Exterior Wall Finish,2,HPL used as exterior wall covering or as elements of balconies and similar projections and bay and oriel windows to provide cladding or weather resistance shall comply with Sections 1408.4 through 1408.14.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.3,1408.3 Architectural Trim and Embellishments,2,HPL used as architectural trim or embellishments shall comply with Sections 1408.7 through 1408.14.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.4,[BS]  1408.4 Structural Design,2,HPL systems shall be designed and constructed to resist wind loads as required by Chapter 16 for components and cladding.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.5,1408.5 Approval,2,Results of approved tests or an engineering analysis shall be submitted to the building official to verify compliance with the requirements of Chapter 16 for wind loads.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.6,1408.6 Weather Resistance,2,HPL systems shall comply with Section 1402 and shall be designed and constructed to resist wind and rain in accordance with this section and the manufacturer's instructions.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.7,1408.7 Durability,2,HPL systems shall be constructed of approved materials that maintain the performance characteristics required in Section 1408 for the duration of use.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.8,1408.8 Fire-Resistance Rating,2,"Where HPL systems are used on exterior walls required to have a fire-resistance rating in accordance with Section 705, evidence shall be submitted to the building official that the required fire-resistance rating is maintained. Exception: HPL systems not containing foam plastic insulation, which are installed on the outer surface of a fire-resistance-rated exterior wall in a manner such that the attachments do not penetrate through the entire exterior wall assembly, shall not be required to comply with this section."
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.9,1408.9 Surface-Burning Characteristics,2,"Unless otherwise specified, HPL shall have a flame spread index of 75 or less and a smoke-developed index of 450 or less when tested in the minimum and maximum thicknesses intended for use in accordance with ASTM E84 or UL 723."
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.10,"1408.10 Type I, II, III and IV Construction",2,"Where installed on buildings of Type I, II, III and IV construction, HPL systems shall comply with Sections 1408.10.1 through 1408.10.4, or Section 1408.11."
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.10.1,1408.10.1 Surface-Burning Characteristics,3,HPL shall have a flame spread index of not more than 25 and a smoke-developed index of not more than 450 when tested in the minimum and maximum thicknesses intended for use in accordance with ASTM E84 or UL 723.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.10.2,1408.10.2 Thermal Barriers,3,HPL shall be separated from the interior of a building by an approved thermal barrier consisting of 1/2-inch (12.7 mm) gypsum wallboard or a material that is tested in accordance with and meets the acceptance criteria of both the Temperature Transmission Fire Test and the Integrity Fire Test of NFPA 275.
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.10.3,1408.10.3 Thermal Barrier Not Required,3,"The thermal barrier specified for HPL in Section 1408.10.2 is not required where:The HPL system is specifically approved based on tests conducted in accordance with UL 1040 or UL 1715. Such testing shall be performed with the HPL in the minimum and maximum thicknesses intended for use. The HPL system shall include seams, joints and other typical details used in the installation and shall be tested in the manner intended for use.The HPL is used as elements of balconies and similar projections, architectural trim or embellishments."
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.10.4,1408.10.4 Full-Scale Tests,3,"The HPL system shall be tested in accordance with, and comply with, the acceptance criteria of NFPA 285. Such testing shall be performed on the HPL system with the HPL in the minimum and maximum thicknesses intended for use."
14.1408,Section 1408 High-Pressure Decorative Exterior-Grade Compact Laminates (HPL),1408.11,1408.11 Alternate Conditions,2,HPL and HPL systems shall not be required to comply with Sections 1408.10.1 through 1408.10.4 provided that such systems comply with Section 1408.11.1 or 1408.11.2.
