id,section,reference,displayTitle,depth,body
8.804,Section 804 Means of Egress,804.7.4,804.7.4 Supplemental Requirements for Corridor Openings,3,"Where the work area on any floor exceeds 50 percent of the floor area, the requirements of Sections 804.7.1 through 804.7.3shall apply throughout the floor."
8.804,Section 804 Means of Egress,804.8,804.8 Dead-End Corridors,2,"Dead-end corridors in any work area shall not exceed 35 feet (10 670 mm). In Group I-2 occupancies, dead-end corridors shall not exceed 30 feet (9144 mm).Exceptions: Where dead-end corridors of greater length are permitted by the International Building Code.In other than Group A, I-2 and H occupancies, the maximum length of an existing dead-end corridor shall be 50 feet (15 240 mm) in buildings equipped throughout with an automatic fire alarm system installed in accordance with the International Building Code.In other than Group A, I-2 and H occupancies, the maximum length of an existing dead-end corridor shall be 70 feet (21 356 mm) in buildings equipped throughout with an automatic sprinkler system installed in accordance with the International Building Code.In other than Group A, I-2 and H occupancies, the maximum length of an existing, newly constructed, or extended dead-end corridor shall not exceed 50 feet (15 240 mm) on floors equipped with an automatic sprinkler system installed in accordance with the International Building Code."
8.804,Section 804 Means of Egress,804.9,804.9 Means-of-Egress Lighting,2,"Means-of-egress lighting shall be in accordance with this section, as applicable."
8.804,Section 804 Means of Egress,804.9.1,804.9.1 Artificial Lighting Required,3,Means of egress in all work areas shall be provided with artificial lighting in accordance with the requirements of the International Building Code.
8.804,Section 804 Means of Egress,804.9.2,804.9.2 Supplemental Requirements for Means-of-Egress Lighting,3,"Where the work area on any floor exceeds 50 percent of that floor area, means of egress throughout the floor shall comply with Section 804.9.1.Exception: Means of egress within or serving only a tenant space that is entirely outside the work area."
8.804,Section 804 Means of Egress,804.10,804.10 Exit Signs,2,"Exit signs shall be in accordance with this section, as applicable."
8.804,Section 804 Means of Egress,804.10.1,804.10.1 Work Areas,3,Means of egress in all work areas shall be provided with exit signs in accordance with the requirements of the International Building Code.
8.804,Section 804 Means of Egress,804.10.2,804.10.2 Supplemental Requirements for Exit Signs,3,"Where the work area on any floor exceeds 50 percent of that floor area, means of egress throughout the floor shall comply with Section 804.10.1.Exception: Means of egress within a tenant space that is entirely outside the work area."
8.804,Section 804 Means of Egress,804.11,804.11 Stairways,2,An existing stairway shall not be required to comply with the requirements of Section 1011 of the International Building Code where the existing space and construction does not allow a reduction in pitch or slope.
8.804,Section 804 Means of Egress,804.12,804.12 Escalators,2,"Where provided in below-grade transportation stations, existing and new escalators shall be permitted to have a clear width of less than 32 inches (813 mm)."
8.804,Section 804 Means of Egress,804.13,804.13 Handrails,2,"The requirements of Sections 804.13.1 and 804.13.2 shall apply to handrails from the work area floor to, and including, the level of exit discharge."
8.804,Section 804 Means of Egress,804.13.1,804.13.1 Minimum Requirement,3,"Every required exit stairway that is part of the means of egress for any work area and that has three or more risers and is not provided with not fewer than one handrail, or in which the existing handrails are judged to be in danger of collapsing, shall be provided with handrails for the full length of the stairway on not fewer than one side. Exit stairways with a required egress width of more than 66 inches (1676 mm) shall have handrails on both sides."
8.804,Section 804 Means of Egress,804.13.2,804.13.2 Design,3,Handrails required in accordance with Section 804.13.1shall be designed and installed in accordance with the provisions of the International Building Code. Exception: Handrails otherwise required to comply with Section 1011.11 of the International Building Code shall not be required to comply with the requirements of Section 1014.6 of the International Building Code regarding full extension of the handrails where such extensions would be hazardous because of plan configuration.
8.804,Section 804 Means of Egress,804.14,804.14 Guards,2,"The requirements of 804.14.1 and 804.14.2 shall apply to guards from the work area floor to, and including, the level of exit discharge but shall be confined to the egress path of any work area."
8.804,Section 804 Means of Egress,804.14.1,804.14.1 Minimum Requirement,3,"Every open portion of a stairway, landing, or balcony that is more than 30 inches (762 mm) above the floor or grade below and is not provided with guards, or those portions in which existing guards are judged to be in danger of collapsing, shall be provided with guards."
8.804,Section 804 Means of Egress,804.14.2,804.14.2 Design,3,"Guards required in accordance with Section 804.14.1 shall be designed and installed in accordance with the International Building Code.Exception: In Group I-1 and I-2 facilities, required guards enclosing the occupiable roof areas shall be permitted to be greater than 48 inches (1219 mm) above the surface of the occupiable roof where the occupants, because of clinical needs, require restraint or containment as part of a function of a psychiatric or cognitive treatment area."
8,Chapter 8 Alterations—Level 2,805,Section 805 Structural,1,
8.805,Section 805 Structural,805.1,[BS]  805.1 General,2,Structural elements and systems within buildings undergoing Level 2 alterations shall comply with this section.
8.805,Section 805 Structural,805.2,[BS]  805.2 Existing Structural Elements Carrying Gravity Loads,2,"Any existing gravity load-carrying structural element for which an alteration causes an increase in design dead, live or snow load, including snow drift effects, of more than 5 percent shall be replaced or altered as needed to carry the gravity loads required by the International Building Code for new structures. Any existing gravity load-carrying structural element whose gravity load-carrying capacity is decreased as part of the alteration shall be shown to have the capacity to resist the applicable design dead, live and snow loads, including snow drift effects, required by the International Building Code for new structures.Exceptions: Buildings of Group R occupancy with not more than five dwelling or sleeping units used solely for residential purposes where the altered building complies with the conventional light-frame construction methods of the International Building Code or the provisions of the International Residential Code.Buildings in which the increased dead load is attributable to the addition of a second layer of roof covering weighing 3 pounds per square foot (0.1437 kN/m2) or less over an existing single layer of roof covering."
8.805,Section 805 Structural,805.3,[BS]  805.3 Existing Structural Elements Resisting Lateral Loads,2,"Except as permitted by Section 805.4, where the alteration increases design lateral loads, or where the alteration results in prohibited structural irregularity as defined in ASCE 7, or where the alteration decreases the capacity of any existing lateral load-carrying structural element, the lateral force-resisting system of the altered building or structure shall meet the requirements of Section 1609 of the International Building Code and Section 304.3.2 of this code. Exceptions: Any existing lateral load-carrying structural element whose demand-capacity ratio with the alteration considered is not more than 10 percent greater than its demand-capacity ratio with the alteration ignored shall be permitted to remain unaltered. For purposes of calculating demand-capacity ratios, the demand shall consider applicable load combinations with design lateral loads or forces in accordance with Section 1609of the International Building Code and Section 304.3.1 or 304.3.2 of this code. The same methodology shall be used for the altered and unaltered structures.For purposes of this exception, comparisons of demand-capacity ratios and calculation of design lateral loads, forces and capacities shall account for the cumulative effects of additions and alterations since original construction. When calculating demand-capacity ratios for wind, the date of original construction shall be permitted to be taken as the date of completion of a prior addition, alteration or repair in compliance with Section 1609 of the International Building Code or the code wind forces in effect at the time. When calculating demand-capacity ratios for earthquake, the date of original construction shall be permitted to be taken as the date of completion of a prior addition, alteration or repair in compliance with Section 304.3.1 or 304.3.2 Item 1 or 3 or the full or reduced seismic forces in effect at the time.Buildings in which the increase in the demand-capacity ratio is due entirely to the addition of rooftop-supported mechanical equipment individually having an operating weight less than 400 pounds (181.4 kg) and where the total additional weight of all rooftop equipment placed after initial construction of the building is less than 10 percent of the roof dead load. For purposes of this exception, ""roof"" shall mean the roof level above a particular story.Increases in the demand-capacity ratio due to lateral loads from seismic forces need not be evaluated for the installation of rooftop photovoltaic panel systems where the additional roof dead load due to the system, including ballast where applicable, does not exceed 5 pounds per square foot (psf) (0.2394 kN/m2) and does not exceed 10 percent of the dead load of the existing roof."
8.805,Section 805 Structural,805.4,[BS]  805.4 Voluntary Lateral Force-Resisting System Alterations,2,"Structural alterations that are intended exclusively to improve the lateral force-resisting system and are not required by other sections of this code shall not be subject to the structural requirements of this chapter or Chapter 7, provided that the following conditions are met:With the alteration complete, the capacity of existing structural systems to resist forces is not reduced.New structural elements are detailed and connected to existing or new structural elements as required by the selected design criteria.Exception: New lateral force-resisting systems designed in accordance with the International Building Code are permitted to be of a type designated as ""Ordinary"" or ""Intermediate"" where ASCE 7 Table 12.2-1 states these types of systems are not permitted.Supports and attachments for nonstructural elements removed and reinstalled to facilitate the work comply with the International Building Code for new construction.The alterations do not create a structural irregularity as defined in ASCE 7 or make an existing structural irregularity more severe.Exception: Condition 4 need not be satisfied where the work complies with Section 304.3.2 Item 3."
8,Chapter 8 Alterations—Level 2,806,Section 806 Electrical,1,
8.806,Section 806 Electrical,806.1,806.1 New Installations,2,Newly installed electrical equipment and wiring relating to work done in any work area shall comply with all applicable requirements of NFPA 70 except as provided for in Section 806.4.
8.806,Section 806 Electrical,806.2,806.2 Existing Installations,2,"Existing wiring in all work areas in Group A-1, A-2, A-5, H and I occupancies shall be upgraded to meet the materials and methods requirements of Chapter 7."
8.806,Section 806 Electrical,806.3,806.3 Health Care Facilities,2,"In Group I-2 facilities, ambulatory care facilities and outpatient clinics, any added portion of an existing electrical system shall be required to meet installation and equipment requirements in NFPA 99."
8.806,Section 806 Electrical,806.4,806.4 Residential Occupancies,2,"In Group R-2, R-3 and R-4 occupancies and buildings regulated by the International Residential Code, the requirements of Sections 806.4.1 through 806.4.7 shall be applicable only to work areas located within a dwelling unit."
8.806,Section 806 Electrical,806.4.1,806.4.1 Enclosed Areas,3,"Enclosed areas, other than closets, kitchens, basements, garages, hallways, laundry areas, utility areas, storage areas and bathrooms shall have not fewer than two duplex receptacle outlets or one duplex receptacle outlet and one ceiling or wall-type lighting outlet."
8.806,Section 806 Electrical,806.4.2,806.4.2 Kitchens,3,Kitchen areas shall have not fewer than two duplex receptacle outlets.
8.806,Section 806 Electrical,806.4.3,806.4.3 Laundry Areas,3,Laundry areas shall have not fewer than one duplex receptacle outlet located near the laundry equipment and installed on an independent circuit.
8.806,Section 806 Electrical,806.4.4,806.4.4 Ground Fault Circuit Interruption,3,Newly installed receptacle outlets shall be provided with ground fault circuit interruption as required by NFPA 70.
8.806,Section 806 Electrical,806.4.5,806.4.5 Minimum Lighting Outlets,3,"Not fewer than one lighting outlet shall be provided in every bathroom, hallway, stairway, attached garage and detached garage with electric power, and to illuminate outdoor entrances and exits."
8.806,Section 806 Electrical,806.4.6,806.4.6 Utility Rooms and Basements,3,Not fewer than one lighting outlet shall be provided in utility rooms and basements where such spaces are used for storage or contain equipment requiring service.
8.806,Section 806 Electrical,806.4.7,806.4.7 Clearance for Equipment,3,Clearance for electrical service equipment shall be provided in accordance with NFPA 70.
8,Chapter 8 Alterations—Level 2,807,Section 807 Mechanical,1,
8.807,Section 807 Mechanical,807.1,807.1 Reconfigured or Converted Spaces,2,Reconfigured spaces intended for occupancy and spaces converted to habitable or occupiable space in any work area shall be provided with natural or mechanical ventilation in accordance with the International Mechanical Code.Exception: Existing mechanical ventilation systems shall comply with the requirements of Section 807.2.
8.807,Section 807 Mechanical,807.2,807.2 Altered Existing Systems,2,"In mechanically ventilated spaces, existing mechanical ventilation systems that are altered, reconfigured or extended shall provide not less than 5 cubic feet per minute (cfm) (0.0024 m3/s) per person of outdoor air and not less than 15 cfm (0.0071 m3/s) of ventilation air per person, or not less than the amount of ventilation air determined by the Indoor Air Quality Procedure of ASHRAE 62.1."
8.807,Section 807 Mechanical,807.3,807.3 Local Exhaust,2,"Newly introduced devices, equipment or operations that produce airborne particulate matter, odors, fumes, vapor, combustion products, gaseous contaminants, pathogenic and allergenic organisms, and microbial contaminants in such quantities as to affect adversely or impair health or cause discomfort to occupants shall be provided with local exhaust."
8,Chapter 8 Alterations—Level 2,808,Section 808 Plumbing,1,
8.808,Section 808 Plumbing,808.1,808.1 Health Care Facilities,2,"In Group I-2 facilities, ambulatory care facilities and outpatient clinics, any added portion of an existing medical gas system shall be required to meet installation and equipment requirements in NFPA 99."
8,Chapter 8 Alterations—Level 2,809,Section 809 Energy Conservation,1,
8.809,Section 809 Energy Conservation,809.1,809.1 Minimum Requirements,2,Level 2 alterations to existing buildings or structures are permitted without requiring the entire building or structure to comply with the energy requirements of the International Energy Conservation Code or International Residential Code. The alterations shall conform to the energy requirements of the International Energy Conservation Code or International Residential Code as they relate to new construction only.
